id,city,neighborhood_id,rent,rent2,ave_ngbrhd_rent,one_bed,sex,race,first_name,last_name,first_meduc,first_name_freq1990,muslim,rarename,info_nil,info_pos,info_neg,weekend,pctmales,pctblack,pctblack_city,responded,pos_resp,pos_resp1,pos_resp2,pos_resp3,rel_rent,rel_rent2,male,female,white,black,blackXpct,blackXinfo_pos,blackXinfo_neg,pctXinfo_pos,pctXinfo_neg,blackXpctXinfo_pos,blackXpctXinfo_neg,treatment_id
7630,LA,4925,895,801025,1146.2887,0,M,W,Brendan,Schwartz,96.699997,29422,0,0,0,1,0,0,.4926548,.094051152,.094051152,1,1,1,1,1,.78078061,.60961837,1,0,1,0,0,0,0,.094051152,0,0,0,2
7631,LA,618,1195,1428025,1207.8572,1,M,B,Rasheed,Banks,77.300003,1549,1,1,0,1,0,0,.49995124,.031198205,.094051152,0,0,0,0,0,.98935539,.97882408,1,0,0,1,.031198205,1,0,.031198205,0,.031198205,0,2
7632,LA,4925,1650,2722500,1146.2887,1,F,B,Latoya,Mosley,55.5,66586,0,0,0,1,0,0,.4926548,.094051152,.094051152,1,0,0,0,1,1.439428,2.0719528,0,1,0,1,.094051152,1,0,.094051152,0,.094051152,0,2
7633,LA,300,1100,1210000,1173.3334,1,F,W,Carrie,Becker,80.699997,264795,0,0,1,0,0,0,.5414024,.062191684,.094051152,1,1,1,1,1,.93749994,.87890613,0,1,1,0,0,0,0,0,0,0,0,1
7634,LA,4925,1000,1000000,1146.2887,1,F,W,Emily,Bauer,96.599998,322090,0,0,1,0,0,1,.4926548,.094051152,.094051152,1,1,1,1,1,.87238055,.76104784,0,1,1,0,0,0,0,0,0,0,0,1
7635,LA,4925,1325,1755625,1146.2887,1,M,W,Neil,Erickson,85.699997,102202,0,0,0,1,0,0,.4926548,.094051152,.094051152,1,1,1,1,1,1.1559043,1.3361148,1,0,1,0,0,0,0,.094051152,0,0,0,2
7636,LA,624,1250,1562500,1487.5,1,F,B,Latonya,Mosley,31.299999,34067,0,0,0,1,0,0,.47497365,.014488935,.094051152,0,0,0,0,0,.84033614,.70616484,0,1,0,1,.014488935,1,0,.014488935,0,.014488935,0,2
7637,LA,522,995,990025,1185,1,M,B,Tremayne,Banks,,1549,0,1,0,0,1,0,.47953552,.077604048,.094051152,1,1,1,1,1,.83966243,.705033,1,0,0,1,.077604048,0,1,0,.077604048,0,.077604048,3
7638,LA,307,1300,1690000,1300,1,F,B,Keisha,Mosley,68.800003,29422,0,0,0,0,1,0,.51893532,.026617615,.094051152,1,0,0,0,0,1,1,0,1,0,1,.026617615,0,1,0,.026617615,0,.026617615,3
7639,LA,678,815,664225,815,0,F,W,Jill,Schwartz,92.300003,219888,0,0,0,0,1,0,.51339912,.0056417491,.094051152,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,.0056417491,0,0,3
7640,LA,260,1050,1102500,1125,1,M,W,Neil,Schroeder,85.699997,102202,0,0,0,0,1,0,.48155832,.086906411,.094051152,0,0,0,0,0,.93333334,.87111109,1,0,1,0,0,0,0,0,.086906411,0,0,3
7641,LA,354,1395,1946025,1395,1,F,B,Tamika,Booker,61.5,34067,0,0,0,1,0,1,.48317474,.045022048,.094051152,1,1,1,1,1,1,1,0,1,0,1,.045022048,1,0,.045022048,0,.045022048,0,2
7642,LA,252,950,902500,950,1,M,B,Jermaine,Washington,57.5,43358,0,0,0,1,0,0,.50231349,.067669176,.094051152,1,1,1,1,1,1,1,1,0,0,1,.067669176,1,0,.067669176,0,.067669176,0,2
7643,LA,4925,1595,2544025,1146.2887,1,M,B,Leroy,Washington,53.299999,193564,0,0,0,1,0,0,.4926548,.094051152,.094051152,1,1,1,1,1,1.3914471,1.9361249,1,0,0,1,.094051152,1,0,.094051152,0,.094051152,0,2
7644,LA,411,1495,2235025,1246.25,1,M,B,Kareem,Mosley,67.400002,9291,1,0,0,1,0,0,.49453503,.025622649,.094051152,1,0,1,1,1,1.1995988,1.4390372,1,0,0,1,.025622649,1,0,.025622649,0,.025622649,0,2
7645,LA,274,1395,1946025,1345,1,F,B,Aisha,Washington,77.199997,13937,0,0,0,0,1,0,.5263474,.068723701,.094051152,0,0,0,0,0,1.0371747,1.0757314,0,1,0,1,.068723701,0,1,0,.068723701,0,.068723701,3
7646,LA,559,950,902500,950,1,F,W,Carrie,Schneider,80.699997,264795,0,0,0,0,1,0,.48580441,.29378685,.094051152,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,.29378685,0,0,3
7647,LA,363,1175,1380625,1025,1,F,B,Kenya,Washington,70.199997,17034,0,0,0,1,0,1,.50012082,.063300312,.094051152,1,1,1,1,1,1.1463414,1.3140987,0,1,0,1,.063300312,1,0,.063300312,0,.063300312,0,2
7648,LA,315,925,855625,925,1,F,W,Carrie,Schroeder,80.699997,264795,0,0,1,0,0,0,.51844615,.032738823,.094051152,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
7649,LA,601,950,902500,1216.6666,1,F,W,Meredith,Klein,81.800003,51101,0,0,0,1,0,1,.50202429,.022995951,.094051152,1,1,1,1,1,.78082192,.60968286,0,1,1,0,0,0,0,.022995951,0,0,0,2
7650,LA,4925,1000,1000000,1146.2887,1,F,W,Carrie,Bauer,80.699997,264795,0,0,0,1,0,1,.4926548,.094051152,.094051152,1,1,1,1,1,.87238055,.76104784,0,1,1,0,0,0,0,.094051152,0,0,0,2
7651,LA,4925,850,722500,1146.2887,0,M,W,Jay,Bauer,85.400002,187370,0,0,0,0,1,1,.4926548,.094051152,.094051152,1,0,0,0,0,.7415235,.54985708,1,0,1,0,0,0,0,0,.094051152,0,0,3
7652,LA,461,1235,1525225,1235,1,M,B,Jamal,Jefferson,73.900002,21679,0,0,1,0,0,0,.4869386,.021769019,.094051152,1,1,1,1,1,1,1,1,0,0,1,.021769019,0,0,0,0,0,0,1
7653,LA,622,1700,2890000,1581.6666,1,M,W,Neil,Bauer,85.699997,102202,0,0,0,1,0,1,.59932446,.031773832,.094051152,0,0,0,0,0,1.0748156,1.1552286,1,0,1,0,0,0,0,.031773832,0,0,0,2
7654,LA,493,1100,1210000,1100,1,F,W,Carrie,Schmidt,80.699997,264795,0,0,0,0,1,0,.48385912,.050440207,.094051152,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,.050440207,0,0,3
7655,LA,343,1225,1500625,1223.5714,1,F,W,Anne,Erickson,93.099998,353060,0,0,1,0,0,1,.89652383,.26677445,.094051152,1,1,1,1,1,1.0011675,1.0023364,0,1,1,0,0,0,0,0,0,0,0,1
7656,LA,457,1025,1050625,1200,1,M,B,Tyrone,Washington,64,99105,0,0,0,0,1,0,.49786976,.080949485,.094051152,1,1,1,1,1,.85416669,.72960073,1,0,0,1,.080949485,0,1,0,.080949485,0,.080949485,3
7657,LA,4925,1100,1210000,1146.2887,0,M,W,Brett,Schneider,93.900002,128526,0,0,1,0,0,0,.4926548,.094051152,.094051152,1,1,1,1,1,.95961863,.92086792,1,0,1,0,0,0,0,0,0,0,0,1
7658,LA,438,1595,2544025,1247.5,1,M,B,Rasheed,Mosley,77.300003,1549,1,1,1,0,0,0,.53588635,.033959538,.094051152,1,1,1,1,1,1.2785571,1.6347082,1,0,0,1,.033959538,0,0,0,0,0,0,1
7659,LA,478,825,680625,825,0,M,W,Todd,Bauer,87.699997,329832,0,0,0,1,0,0,.47614315,.025447316,.094051152,1,1,1,1,1,1,1,1,0,1,0,0,0,0,.025447316,0,0,0,2
7660,LA,399,1625,2640625,1697.25,1,M,W,Brendan,Schmidt,96.699997,29422,0,0,1,0,0,1,.45091122,.012345679,.094051152,1,1,1,1,1,.95743114,.91667438,1,0,1,0,0,0,0,0,0,0,0,1
7661,LA,629,1600,2560000,1398.3334,1,M,W,Geoffrey,Bauer,96,49552,0,0,0,1,0,0,.47003222,.019119227,.094051152,0,0,0,0,0,1.1442193,1.3092377,1,0,1,0,0,0,0,.019119227,0,0,0,2
7662,LA,314,825,680625,825,0,M,B,Jamal,Jefferson,73.900002,21679,0,0,0,0,1,0,.51773047,.025413712,.094051152,0,0,0,0,0,1,1,1,0,0,1,.025413712,0,1,0,.025413712,0,.025413712,3
7663,LA,296,1395,1946025,1270,1,F,B,Latoya,Washington,55.5,66586,0,0,0,0,1,0,.52640218,.047606017,.094051152,0,0,0,0,0,1.0984251,1.2065378,0,1,0,1,.047606017,0,1,0,.047606017,0,.047606017,3
7664,LA,326,1795,3222025,1795,1,F,W,Meredith,Kramer,81.800003,51101,0,0,0,1,0,0,.52813184,.037582416,.094051152,1,1,1,1,1,1,1,0,1,1,0,0,0,0,.037582416,0,0,0,2
7665,LA,329,1300,1690000,1316.6666,1,F,B,Keisha,Booker,68.800003,29422,0,0,0,1,0,0,.54754096,.034316938,.094051152,0,0,0,0,0,.98734182,.97484386,0,1,0,1,.034316938,1,0,.034316938,0,.034316938,0,2
7666,LA,4925,1000,1000000,1146.2887,1,F,B,Ebony,Booker,65.599998,41810,0,0,0,0,1,0,.4926548,.094051152,.094051152,1,1,1,1,1,.87238055,.76104784,0,1,0,1,.094051152,0,1,0,.094051152,0,.094051152,3
7667,LA,382,1000,1000000,1240,1,F,B,Latoya,Booker,55.5,66586,0,0,1,0,0,0,.47313258,.040448774,.094051152,1,0,0,0,0,.80645162,.65036422,0,1,0,1,.040448774,0,0,0,0,0,0,1
7668,LA,423,995,990025,995,1,M,W,Brett,Becker,93.900002,128526,0,0,0,1,0,0,.49974766,.16490033,.094051152,1,1,1,1,1,1,1,1,0,1,0,0,0,0,.16490033,0,0,0,2
7669,LA,469,950,902500,950,1,F,W,Laurie,Kramer,93.400002,176530,0,0,0,0,1,1,.46351692,.015655577,.094051152,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,.015655577,0,0,3
7670,LA,4925,1195,1428025,1146.2887,1,F,W,Sarah,Schmidt,97.900002,786642,0,0,1,0,0,0,.4926548,.094051152,.094051152,1,1,1,1,1,1.0424948,1.0867953,0,1,1,0,0,0,0,0,0,0,0,1
7671,LA,4925,925,855625,1146.2887,1,F,B,Tamika,Booker,61.5,34067,0,0,0,0,1,1,.4926548,.094051152,.094051152,1,0,0,0,0,.80695206,.65117162,0,1,0,1,.094051152,0,1,0,.094051152,0,.094051152,3
7672,LA,4925,1150,1322500,1146.2887,1,F,W,Laurie,Mueller,93.400002,176530,0,0,0,1,0,1,.4926548,.094051152,.094051152,1,0,0,0,0,1.0032377,1.0064859,0,1,1,0,0,0,0,.094051152,0,0,0,2
7673,LA,515,1175,1380625,1179.1666,1,M,W,Geoffrey,Kramer,96,49552,0,0,1,0,0,0,.46460262,.17481594,.094051152,1,1,1,1,1,.99646646,.99294537,1,0,1,0,0,0,0,0,0,0,0,1
7674,LA,4925,885,783225,1146.2887,0,F,W,Sarah,Becker,97.900002,786642,0,0,0,1,0,0,.4926548,.094051152,.094051152,1,1,1,1,1,.77205682,.59607172,0,1,1,0,0,0,0,.094051152,0,0,0,2
7675,LA,4925,1095,1199025,1146.2887,0,M,W,Todd,Schroeder,87.699997,329832,0,0,1,0,0,0,.4926548,.094051152,.094051152,0,0,0,0,0,.95525676,.91251546,1,0,1,0,0,0,0,0,0,0,0,1
7676,LA,205,1100,1210000,1100,1,F,W,Carrie,Klein,80.699997,264795,0,0,1,0,0,0,.49786931,.031960227,.094051152,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
7677,LA,403,1200,1440000,1203.3334,1,F,W,Jill,Klein,92.300003,219888,0,0,0,0,1,0,.53865719,.029247202,.094051152,1,1,1,1,1,.99722987,.99446744,0,1,1,0,0,0,0,0,.029247202,0,0,3
7678,LA,496,1150,1322500,1150,1,F,W,Carrie,Erickson,80.699997,264795,0,0,0,1,0,0,.46083081,.11269225,.094051152,1,1,1,1,1,1,1,0,1,1,0,0,0,0,.11269225,0,0,0,2
7679,LA,505,950,902500,950,1,F,W,Jill,Mueller,92.300003,219888,0,0,1,0,0,0,.48017719,.081949055,.094051152,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
7680,LA,622,1450,2102500,1581.6666,1,M,W,Brad,Bauer,90.5,113041,0,0,0,1,0,1,.59932446,.031773832,.094051152,1,0,0,0,0,.91675448,.84043878,1,0,1,0,0,0,0,.031773832,0,0,0,2
7681,LA,448,1495,2235025,1382,1,F,W,Emily,Schneider,96.599998,322090,0,0,1,0,0,0,.48003954,.066122852,.094051152,0,0,0,0,0,1.0817655,1.1702167,0,1,1,0,0,0,0,0,0,0,0,1
7682,LA,201,1595,2544025,1595,1,F,W,Laurie,Bauer,93.400002,176530,0,0,0,0,1,0,.52106541,.14188756,.094051152,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,.14188756,0,0,3
7683,LA,520,1495,2235025,1495,1,F,W,Carrie,Kramer,80.699997,264795,0,0,0,1,0,0,.47907877,.069620252,.094051152,1,1,1,1,1,1,1,0,1,1,0,0,0,0,.069620252,0,0,0,2
7684,LA,462,1195,1428025,1060,1,M,W,Neil,Schneider,85.699997,102202,0,0,0,1,0,1,.48948047,.012881065,.094051152,1,1,1,1,1,1.1273584,1.2709371,1,0,1,0,0,0,0,.012881065,0,0,0,2
7685,LA,447,1475,2175625,1237.5,1,M,W,Greg,Schwartz,88.300003,161045,0,0,1,0,0,0,.48956522,.03826087,.094051152,1,0,0,0,1,1.1919192,1.4206713,1,0,1,0,0,0,0,0,0,0,0,1
7686,LA,611,1075,1155625,1075,1,F,W,Meredith,Schmidt,81.800003,51101,0,0,0,0,1,0,.4810757,.030876495,.094051152,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,.030876495,0,0,3
7687,LA,4925,1250,1562500,1146.2887,1,F,W,Carrie,Becker,80.699997,264795,0,0,0,1,0,0,.4926548,.094051152,.094051152,0,0,0,0,0,1.0904757,1.1891372,0,1,1,0,0,0,0,.094051152,0,0,0,2
7688,LA,518,1050,1102500,1324.5,1,M,B,Leroy,Washington,53.299999,193564,0,0,0,0,1,1,.48672727,.083999999,.094051152,1,1,1,1,1,.79275197,.6284557,1,0,0,1,.083999999,0,1,0,.083999999,0,.083999999,3
7689,LA,4925,850,722500,1146.2887,0,M,B,Jermaine,Washington,57.5,43358,0,0,1,0,0,0,.4926548,.094051152,.094051152,0,0,0,0,0,.7415235,.54985708,1,0,0,1,.094051152,0,0,0,0,0,0,1
7690,LA,4925,1250,1562500,1146.2887,1,M,B,Leroy,Banks,53.299999,193564,0,0,0,0,1,0,.4926548,.094051152,.094051152,1,0,0,0,0,1.0904757,1.1891372,1,0,0,1,.094051152,0,1,0,.094051152,0,.094051152,3
7691,LA,556,950,902500,950,1,M,B,Jermaine,Mosley,57.5,43358,0,0,1,0,0,0,.47914702,.13417625,.094051152,0,0,0,0,0,1,1,1,0,0,1,.13417625,0,0,0,0,0,0,1
7692,LA,500,1050,1102500,1150,1,M,W,Neil,Kramer,85.699997,102202,0,0,0,0,1,0,.48742655,.015041128,.094051152,1,1,1,1,1,.9130435,.83364844,1,0,1,0,0,0,0,0,.015041128,0,0,3
7693,LA,382,1295,1677025,1240,1,F,W,Laurie,Mueller,93.400002,176530,0,0,1,0,0,0,.47313258,.040448774,.094051152,1,1,1,1,1,1.0443548,1.0906769,0,1,1,0,0,0,0,0,0,0,0,1
7694,LA,579,950,902500,950,1,F,B,Aisha,Booker,77.199997,13937,0,0,1,0,0,1,.48504829,.056586415,.094051152,1,1,1,1,1,1,1,0,1,0,1,.056586415,0,0,0,0,0,0,1
7695,LA,4925,990,980100,1146.2887,1,F,W,Jill,Kramer,92.300003,219888,0,0,0,0,1,0,.4926548,.094051152,.094051152,0,0,0,0,0,.86365676,.74590302,0,1,1,0,0,0,0,0,.094051152,0,0,3
7696,LA,4925,950,902500,1146.2887,1,M,W,Todd,Mueller,87.699997,329832,0,0,0,1,0,0,.4926548,.094051152,.094051152,1,1,1,1,1,.82876158,.68684578,1,0,1,0,0,0,0,.094051152,0,0,0,2
7697,LA,241,955,912025,955,1,M,B,Rasheed,Mosley,77.300003,1549,1,1,0,1,0,0,.47522262,.060975611,.094051152,1,1,0,1,1,1,1,1,0,0,1,.060975611,1,0,.060975611,0,.060975611,0,2
7698,LA,564,1025,1050625,1025,1,M,B,Hakim,Washington,73.699997,1549,1,1,0,1,0,1,.47603342,.087291114,.094051152,0,0,0,0,0,1,1,1,0,0,1,.087291114,1,0,.087291114,0,.087291114,0,2
7699,LA,543,950,902500,950,1,M,B,Kareem,Washington,67.400002,9291,1,0,1,0,0,1,.47695008,.0082947835,.094051152,0,0,0,0,0,1,1,1,0,0,1,.0082947835,0,0,0,0,0,0,1
7700,LA,236,999,998001,999,1,M,W,Jay,Erickson,85.400002,187370,0,0,0,0,1,0,.49119672,.059071191,.094051152,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,.059071191,0,0,3
7701,LA,424,1050,1102500,1120,1,M,W,Matthew,Klein,93.099998,1020467,0,0,0,1,0,1,.50103432,.12425872,.094051152,1,1,1,1,1,.9375,.87890625,1,0,1,0,0,0,0,.12425872,0,0,0,2
7702,LA,429,1250,1562500,1366.25,1,F,W,Emily,Erickson,96.599998,322090,0,0,0,0,1,1,.49807471,.066807859,.094051152,1,1,1,1,1,.91491306,.83706588,0,1,1,0,0,0,0,0,.066807859,0,0,3
7703,LA,514,950,902500,1125,1,F,B,Keisha,Mosley,68.800003,29422,0,0,1,0,0,0,.49346805,.17958544,.094051152,1,1,1,1,1,.84444445,.71308643,0,1,0,1,.17958544,0,0,0,0,0,0,1
7704,LA,4925,1050,1102500,1146.2887,1,M,B,Hakim,Booker,73.699997,1549,1,1,1,0,0,0,.4926548,.094051152,.094051152,0,0,0,0,0,.91599959,.83905524,1,0,0,1,.094051152,0,0,0,0,0,0,1
7705,LA,332,1000,1000000,1066.6666,1,M,B,Leroy,Banks,53.299999,193564,0,0,0,1,0,0,.51345921,.024306951,.094051152,0,0,0,0,0,.93750006,.87890637,1,0,0,1,.024306951,1,0,.024306951,0,.024306951,0,2
7706,LA,4925,1050,1102500,1146.2887,1,M,B,Tyrone,Banks,64,99105,0,0,0,0,1,0,.4926548,.094051152,.094051152,0,0,0,0,0,.91599959,.83905524,1,0,0,1,.094051152,0,1,0,.094051152,0,.094051152,3
7707,LA,642,1495,2235025,1267.5,1,M,B,Tyrone,Booker,64,99105,0,0,1,0,0,0,.4734278,.032772366,.094051152,0,0,0,0,0,1.1794872,1.3911902,1,0,0,1,.032772366,0,0,0,0,0,0,1
7708,LA,406,1595,2544025,1472.5,1,F,B,Aisha,Washington,77.199997,13937,0,0,0,1,0,0,.49435318,.019250514,.094051152,1,1,1,1,1,1.0831919,1.1733047,0,1,0,1,.019250514,1,0,.019250514,0,.019250514,0,2
7709,LA,231,800,640000,800,0,F,W,Kristen,Erickson,93.400002,171884,0,0,0,0,1,1,.51979899,.070753768,.094051152,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,.070753768,0,0,3
7710,LA,242,1300,1690000,1180,1,F,B,Keisha,Mosley,68.800003,29422,0,0,0,0,1,0,.46172607,.053095683,.094051152,1,0,0,0,0,1.1016949,1.2137318,0,1,0,1,.053095683,0,1,0,.053095683,0,.053095683,3
7711,LA,4925,1200,1440000,1146.2887,1,F,B,Ebony,Washington,65.599998,41810,0,0,0,1,0,0,.4926548,.094051152,.094051152,1,1,1,1,1,1.0468566,1.0959089,0,1,0,1,.094051152,1,0,.094051152,0,.094051152,0,2
7712,LA,4925,1100,1210000,1146.2887,1,F,B,Keisha,Washington,68.800003,29422,0,0,0,1,0,1,.4926548,.094051152,.094051152,0,0,0,0,0,.95961863,.92086792,0,1,0,1,.094051152,1,0,.094051152,0,.094051152,0,2
7713,LA,4925,925,855625,1146.2887,1,F,W,Allison,Becker,95.699997,142463,0,0,1,0,0,0,.4926548,.094051152,.094051152,1,1,1,1,1,.80695206,.65117162,0,1,1,0,0,0,0,0,0,0,0,1
7714,LA,319,1350,1822500,1350,1,F,W,Allison,Schroeder,95.699997,142463,0,0,0,1,0,0,.50817823,.028576801,.094051152,1,1,1,1,1,1,1,0,1,1,0,0,0,0,.028576801,0,0,0,2
7715,LA,425,1095,1199025,1095,1,F,W,Anne,Mueller,93.099998,353060,0,0,1,0,0,0,.48235548,.19636285,.094051152,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1
7716,LA,4925,1050,1102500,1146.2887,1,M,B,Hakim,Washington,73.699997,1549,1,1,0,1,0,0,.4926548,.094051152,.094051152,1,1,1,1,1,.91599959,.83905524,1,0,0,1,.094051152,1,0,.094051152,0,.094051152,0,2
7717,LA,587,875,765625,875,0,M,W,Geoffrey,Schneider,96,49552,0,0,0,1,0,1,.51538891,.07237456,.094051152,1,1,1,1,1,1,1,1,0,1,0,0,0,0,.07237456,0,0,0,2
7718,LA,4925,1095,1199025,1146.2887,1,M,W,Brett,Schwartz,93.900002,128526,0,0,0,0,1,1,.4926548,.094051152,.094051152,0,0,0,0,0,.95525676,.91251546,1,0,1,0,0,0,0,0,.094051152,0,0,3
7719,LA,4925,1000,1000000,1146.2887,1,M,W,Geoffrey,Mueller,96,49552,0,0,1,0,0,0,.4926548,.094051152,.094051152,0,0,0,0,0,.87238055,.76104784,1,0,1,0,0,0,0,0,0,0,0,1
7720,LA,651,1114,1240996,1114,1,M,W,Greg,Mueller,88.300003,161045,0,0,0,0,1,0,.49385837,.070267342,.094051152,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,.070267342,0,0,3
7721,LA,617,850,722500,850,0,M,W,Brett,Schwartz,93.900002,128526,0,0,0,0,1,0,.49691993,.022960613,.094051152,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,.022960613,0,0,3
7722,LA,521,1600,2560000,1416.25,1,F,W,Kristen,Erickson,93.400002,171884,0,0,0,0,1,0,.5372498,.044848036,.094051152,1,0,0,0,0,1.1297441,1.2763216,0,1,1,0,0,0,0,0,.044848036,0,0,3
7723,LA,4925,1295,1677025,1146.2887,1,F,W,Sarah,Erickson,97.900002,786642,0,0,0,1,0,0,.4926548,.094051152,.094051152,1,1,1,1,1,1.1297328,1.2762963,0,1,1,0,0,0,0,.094051152,0,0,0,2
7724,LA,4925,940,883600,1146.2887,1,F,B,Latonya,Washington,31.299999,34067,0,0,0,0,1,1,.4926548,.094051152,.094051152,0,0,0,0,0,.82003772,.67246187,0,1,0,1,.094051152,0,1,0,.094051152,0,.094051152,3
7725,LA,226,1250,1562500,1250,1,F,B,Tanisha,Booker,64,18582,0,0,0,1,0,0,.48933882,.077047125,.094051152,0,0,0,0,0,1,1,0,1,0,1,.077047125,1,0,.077047125,0,.077047125,0,2
7726,LA,221,1075,1155625,975,1,F,B,Ebony,Banks,65.599998,41810,0,0,0,1,0,1,.50792491,.067056812,.094051152,0,0,0,0,0,1.1025641,1.2156476,0,1,0,1,.067056812,1,0,.067056812,0,.067056812,0,2
7727,LA,392,1050,1102500,1050,1,M,B,Leroy,Booker,53.299999,193564,0,0,0,1,0,0,.4080244,.91060537,.094051152,1,1,1,1,1,1,1,1,0,0,1,.91060537,1,0,.91060537,0,.91060537,0,2
7728,LA,341,950,902500,950,1,F,W,Meredith,Klein,81.800003,51101,0,0,1,0,0,0,.52603614,.0071732202,.094051152,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
7729,LA,4925,950,902500,1146.2887,1,F,W,Meredith,Kramer,81.800003,51101,0,0,0,1,0,0,.4926548,.094051152,.094051152,1,1,1,1,1,.82876158,.68684578,0,1,1,0,0,0,0,.094051152,0,0,0,2
7730,LA,442,1599,2556801,1599,1,F,B,Tamika,Washington,61.5,34067,0,0,0,1,0,0,.49339622,.03018868,.094051152,0,0,0,0,0,1,1,0,1,0,1,.03018868,1,0,.03018868,0,.03018868,0,2
7731,LA,4925,825,680625,1146.2887,0,M,W,Brendan,Mueller,96.699997,29422,0,0,1,0,0,1,.4926548,.094051152,.094051152,1,0,0,0,0,.71971399,.5179882,1,0,1,0,0,0,0,0,0,0,0,1
7732,LA,245,1050,1102500,1050,0,F,B,Latonya,Jefferson,31.299999,34067,0,0,0,1,0,0,.50752312,.035300925,.094051152,1,1,1,1,1,1,1,0,1,0,1,.035300925,1,0,.035300925,0,.035300925,0,2
7733,LA,550,955,912025,955,1,F,W,Carrie,Erickson,80.699997,264795,0,0,0,0,1,0,.48443714,.055121351,.094051152,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,.055121351,0,0,3
7734,LA,217,850,722500,925,0,F,W,Meredith,Kramer,81.800003,51101,0,0,0,1,0,0,.50639325,.02991556,.094051152,0,0,0,0,0,.91891891,.84441197,0,1,1,0,0,0,0,.02991556,0,0,0,2
7735,LA,455,1100,1210000,986.25,1,M,B,Kareem,Mosley,67.400002,9291,1,0,0,0,1,0,.47854546,.066060603,.094051152,0,0,0,0,0,1.1153358,1.243974,1,0,0,1,.066060603,0,1,0,.066060603,0,.066060603,3
7736,LA,474,945,893025,975,1,F,W,Anne,Schroeder,93.099998,353060,0,0,1,0,0,0,.46839118,.013753943,.094051152,0,0,0,0,0,.96923077,.9394083,0,1,1,0,0,0,0,0,0,0,0,1
7737,LA,4925,1114,1240996,1146.2887,0,M,B,Rasheed,Mosley,77.300003,1549,1,1,1,0,0,0,.4926548,.094051152,.094051152,0,0,0,0,0,.97183198,.94445741,1,0,0,1,.094051152,0,0,0,0,0,0,1
7738,LA,242,1095,1199025,1180,1,F,B,Ebony,Banks,65.599998,41810,0,0,0,0,1,1,.46172607,.053095683,.094051152,0,0,0,0,0,.92796612,.86112112,0,1,0,1,.053095683,0,1,0,.053095683,0,.053095683,3
7739,LA,642,1325,1755625,1267.5,1,F,W,Anne,Schneider,93.099998,353060,0,0,0,1,0,0,.4734278,.032772366,.094051152,1,1,1,1,1,1.0453649,1.0927877,0,1,1,0,0,0,0,.032772366,0,0,0,2
7740,LA,436,1500,2250000,1500,1,M,B,Darnell,Washington,66.099998,34067,0,0,0,0,1,0,.49898744,.038477115,.094051152,1,1,1,1,1,1,1,1,0,0,1,.038477115,0,1,0,.038477115,0,.038477115,3
7741,LA,622,1495,2235025,1581.6666,1,M,B,Jermaine,Banks,57.5,43358,0,0,0,1,0,0,.59932446,.031773832,.094051152,1,1,1,1,1,.94520551,.89341348,1,0,0,1,.031773832,1,0,.031773832,0,.031773832,0,2
7742,LA,321,850,722500,850,0,M,W,Neil,Schwartz,85.699997,102202,0,0,0,1,0,1,.4840683,.036961511,.094051152,0,0,0,0,0,1,1,1,0,1,0,0,0,0,.036961511,0,0,0,2
7743,LA,513,1350,1822500,1350,1,F,B,Keisha,Banks,68.800003,29422,0,0,0,1,0,0,.50383294,.23752916,.094051152,1,1,1,1,1,1,1,0,1,0,1,.23752916,1,0,.23752916,0,.23752916,0,2
7744,LA,4925,1050,1102500,1146.2887,1,M,B,Darnell,Mosley,66.099998,34067,0,0,0,0,1,0,.4926548,.094051152,.094051152,1,1,1,1,1,.91599959,.83905524,1,0,0,1,.094051152,0,1,0,.094051152,0,.094051152,3
7745,LA,4925,995,990025,1146.2887,1,M,W,Brendan,Becker,96.699997,29422,0,0,1,0,0,0,.4926548,.094051152,.094051152,1,1,1,1,1,.86801869,.75345641,1,0,1,0,0,0,0,0,0,0,0,1
7746,LA,332,1100,1210000,1066.6666,0,M,W,Todd,Schmidt,87.699997,329832,0,0,0,1,0,1,.51345921,.024306951,.094051152,1,1,1,1,1,1.03125,1.0634766,1,0,1,0,0,0,0,.024306951,0,0,0,2
7747,LA,381,1370,1876900,1218.3334,1,F,B,Keisha,Banks,68.800003,29422,0,0,0,0,1,1,.47001934,.15882227,.094051152,0,0,0,0,0,1.1244869,1.2644708,0,1,0,1,.15882227,0,1,0,.15882227,0,.15882227,3
